10000,0.0102294
10000,0.00820128
10000,0.00809481
10000,0.00835754
10000,0.0101727
10000,0.00956897
10000,0.00943325
10000,0.00936029
10000,0.00782342
10000,0.00771734
10000,0.00766811
10000,0.00941609
10000,0.00878184
10000,0.00911555
10000,0.00768368
10000,0.00982013
10000,0.00805186
10000,0.00759727
10000,0.00821302
10000,0.00832577
10000,0.00794359
10000,0.00922179
10000,0.00773553
10000,0.00747276
10000,0.00752874
10000,0.00736612
10000,0.00880172
10000,0.00846838
10000,0.00737087
10000,0.00858728
10000,0.00890607
10000,0.00902798
10000,0.00898282
10000,0.00790747
10000,0.00745654
10000,0.00756537
10000,0.00744192
10000,0.00743973
10000,0.0075433
10000,0.00802443
10000,0.00761558
10000,0.00789655
10000,0.00782291
10000,0.0077889
10000,0.00771404
10000,0.00766359
10000,0.00758039
10000,0.00845206
10000,0.00906754
10000,0.00862803
10000,0.00943659
10000,0.00894567
10000,0.00900926
10000,0.00898476
10000,0.00824986
10000,0.00774578
10000,0.00764114
10000,0.00904995
10000,0.00757393
10000,0.00903093
10000,0.00894055
10000,0.00901378
10000,0.0089218
10000,0.00903682
10000,0.00901292
10000,0.00737951
10000,0.00737568
10000,0.009031
10000,0.00878242
10000,0.00914067
10000,0.00893469
10000,0.00898552
10000,0.00920741
10000,0.00930661
10000,0.00915895
10000,0.00901629
10000,0.00813555
10000,0.00830491
10000,0.00934758
10000,0.00931048
10000,0.00776399
10000,0.00937412
10000,0.009404
10000,0.00911635
10000,0.00894221
10000,0.00891141
10000,0.00806085
10000,0.00791286
10000,0.00771521
10000,0.00937882
10000,0.00750054
10000,0.00773427
10000,0.00775488
10000,0.00772084
10000,0.00914799
10000,0.00912903
10000,0.00756462
10000,0.00766115
10000,0.00745769
10000,0.00780419
10000,0.00916176
10000,0.00968273
10000,0.00954331
10000,0.00782326
10000,0.00924554
10000,0.00793439
10000,0.00802744
10000,0.00777375
10000,0.00785577
10000,0.00776228
10000,0.00794096
10000,0.00758898
10000,0.00764963
10000,0.0077129
10000,0.0077646
10000,0.00776958
10000,0.00782376
10000,0.00769186
10000,0.00769902
10000,0.00748225
10000,0.00757458
10000,0.00746738
10000,0.0074804
10000,0.012821
10000,0.0189121
10000,0.0179972
10000,0.0182537
10000,0.016052
10000,0.015692
10000,0.0139597
10000,0.0148094
10000,0.0125657
10000,0.0103273
10000,0.00985872
10000,0.00947368
10000,0.00808366
10000,0.00910636
10000,0.0080712
10000,0.00839393
10000,0.00865426
10000,0.00910726
10000,0.0078488
10000,0.00777269
10000,0.00909687
10000,0.00775429
10000,0.00785413
10000,0.00799501
10000,0.00865295
10000,0.00928633
10000,0.00779638
10000,0.00955501
10000,0.00919753
10000,0.00913386
10000,0.00891127
10000,0.00906414
10000,0.00892769
10000,0.0089473
10000,0.00872867
10000,0.00762826
10000,0.00824937
10000,0.00777772
10000,0.00814268
10000,0.00755066
10000,0.00757607
10000,0.00917943
10000,0.00910911
10000,0.00940934
10000,0.00950678
10000,0.00948436
10000,0.00892329
10000,0.00880248
10000,0.0088029
10000,0.00777026
10000,0.00902295
10000,0.00801137
10000,0.00948833
10000,0.00946218
10000,0.00761347
10000,0.00757507
10000,0.0075694
10000,0.00744617
10000,0.00755946
10000,0.00729472
10000,0.0082707
10000,0.00903772
10000,0.00908768
10000,0.00907866
10000,0.00921972
10000,0.00918463
10000,0.00922551
10000,0.00937954
10000,0.00932074
10000,0.00920622
10000,0.00918717
10000,0.00750481
10000,0.00929991
10000,0.00930638
10000,0.00816702
10000,0.0076337
10000,0.00778384
1000000,0.810404
1000000,0.806442
1000000,0.888477
1000000,0.807426
1000000,0.841863
1000000,0.846996
1000000,0.814426
1000000,0.851491
1000000,0.818051
1000000,0.807465
1000000,0.870024
1000000,0.799999
1000000,0.852548
1000000,0.810169
1000000,0.791942
1000000,0.849735
1000000,0.796091
1000000,0.810976
1000000,0.877354
1000000,0.807742
1000000,0.872596
1000000,0.806809
1000000,0.80684
1000000,0.874356
1000000,0.813346
1000000,0.832289
1000000,0.843257
1000000,0.807116
1000000,0.88212
1000000,0.817158
1000000,0.815682
1000000,0.869626
1000000,0.805957
1000000,0.882451
1000000,0.815927
1000000,0.805073
1000000,0.870923
1000000,0.810524
1000000,0.834061
1000000,0.84853
1000000,0.810234
1000000,0.876465
1000000,0.810027
1000000,0.81446
1000000,0.865498
1000000,0.807947
1000000,0.871563
1000000,0.813242
1000000,0.80316
1000000,0.88359
1000000,0.809638
1000000,0.80375
1000000,0.887508
1000000,0.807215
1000000,0.874085
1000000,0.805692
1000000,0.810828
1000000,0.867493
1000000,0.80589
1000000,0.852688
1000000,0.831207
1000000,0.803704
1000000,0.887205
1000000,0.819301
1000000,0.808676
1000000,0.8815
1000000,0.809306
1000000,0.863898
1000000,0.82484
1000000,0.809403
1000000,0.881888
1000000,0.820643
1000000,0.854536
1000000,0.829172
1000000,0.802656
1000000,0.869463
1000000,0.827421
1000000,0.810802
1000000,0.855101
1000000,0.805336
1000000,0.871371
1000000,0.81575
1000000,0.802815
1000000,0.873308
1000000,0.808594
1000000,0.845756
1000000,0.83582
1000000,0.806961
1000000,0.879786
1000000,0.819095
1000000,0.804501
1000000,0.878065
1000000,0.81203
1000000,0.864508
1000000,0.810636
1000000,0.807302
1000000,0.882579
1000000,0.812755
1000000,0.854741
1000000,0.866298
1000000,0.813337
1000000,0.887378
1000000,0.835503
1000000,0.888316
1000000,0.878338
1000000,0.952364
1000000,1.043
1000000,0.84897
1000000,0.897617
1000000,0.818134
1000000,0.823726
1000000,0.889639
1000000,0.80874
1000000,0.829839
1000000,0.854436
1000000,0.808326
1000000,0.880745
1000000,0.812112
1000000,0.808372
1000000,0.894867
1000000,0.805787
1000000,0.87352
1000000,0.820144
1000000,0.806056
1000000,0.879137
1000000,0.813203
1000000,0.827108
1000000,0.841274
1000000,0.809565
1000000,0.856014
1000000,0.802009
1000000,0.795367
1000000,0.850467
1000000,0.799612
1000000,0.845295
1000000,0.821642
1000000,0.794245
1000000,0.850199
1000000,0.79346
1000000,0.793325
1000000,0.861045
1000000,0.799027
1000000,0.850292
1000000,0.818288
1000000,0.795151
1000000,0.910495
1000000,0.856751
1000000,0.93725
1000000,0.821208
1000000,0.841205
1000000,0.914227
1000000,0.842099
1000000,0.970031
1000000,0.919092
1000000,0.861039
1000000,0.884021
1000000,0.866471
1000000,0.935622
1000000,0.823413
1000000,0.849382
1000000,0.941809
1000000,0.979065
1000000,1.14541
1000000,0.867425
1000000,0.97759
1000000,0.853138
1000000,0.82624
1000000,0.887185
1000000,0.811477
1000000,0.801179
1000000,0.875479
1000000,0.811026
1000000,0.901228
1000000,0.897438
1000000,0.874142
1000000,0.947011
1000000,0.877897
1000000,0.934314
1000000,0.886448
1000000,0.863673
1000000,0.881586
1000000,0.841412
1000000,0.934566
1000000,0.867372
1000000,0.87038
1000000,0.864874
1000000,0.825309
1000000,1.06563
1000000,0.871933
1000000,0.916249
1000000,0.859517
1000000,0.842401
1000000,0.940379
1000000,0.845235
1000000,1.05402
1000000,0.883711
1000000,0.878907
1000000,1.05915
1000000,0.958801
1000000,1.12838
1000000,0.806575
1000000,0.853816
1000000,0.87457
1000000,0.803426
1000000,0.872712
1000000,0.805499
1000000,0.806208
1000000,0.868635
1000000,0.806741
1000000,0.852705
1000000,0.814093
1000000,0.801472
1000000,0.885742
1000000,0.833531
1000000,0.814804
1000000,0.866849
1000000,0.806058
1000000,0.86612
1000000,0.799564
1000000,0.799077
1000000,0.866724
1000000,0.800167
1000000,0.853399
1000000,0.824645
1000000,0.79943
1000000,0.911296
1000000,1.03278
1000000,1.18531
1000000,0.84989
1000000,0.832338
1000000,0.928005
1000000,0.847065
1000000,0.900956
1000000,0.863253
1000000,0.864476
1000000,0.961172
1000000,0.849887
1000000,0.944171
1000000,0.864278
1000000,0.847479
1000000,0.907163
1000000,0.846279
1000000,0.896527
1000000,0.827321
1000000,0.804598
1000000,0.870813
1000000,0.816779
1000000,0.859078
1000000,0.849481
1000000,0.805011
1000000,0.911419
1000000,0.868077
1000000,0.841236
1000000,0.847435
1000000,0.801427
1000000,0.860281
1000000,0.804069
1000000,0.809315
1000000,0.872219
1000000,0.869818
1000000,0.92522
1000000,0.900154
1000000,0.881007
1000000,0.896596
1000000,0.862021
1000000,0.912213
1000000,0.856457
1000000,0.877335
1000000,0.943427
1000000,0.883676
1000000,0.94542
1000000,0.873847
1000000,0.861312
1000000,0.970217
1000000,0.873861
1000000,0.959627
1000000,0.87243
1000000,0.929223
1000000,0.881939
1000000,0.890778
1000000,0.940945
1000000,0.845445
1000000,0.914138
1000000,0.847812
1000000,0.820893
1000000,0.889725
1000000,0.834587
1000000,0.881417
1000000,0.823601
1000000,0.806671
1000000,0.871784
1000000,0.817627
1000000,0.811826
1000000,0.891992
1000000,0.80193
1000000,0.875488
1000000,0.816071
1000000,0.845613
1000000,0.957085
1000000,0.862739
1000000,0.897864
1000000,0.841948
1000000,0.828529
1000000,0.903492
1000000,0.827458
1000000,0.91283
1000000,0.8239
1000000,0.918103
1000000,1.14472
1000000,0.945116
1000000,1.04628
1000000,0.877352
1000000,0.948624
1000000,0.847706
1000000,0.815633
1000000,0.88093
1000000,0.825679
1000000,0.875322
1000000,0.830357
1000000,0.820859
1000000,0.877704
1000000,0.823877
1000000,0.894103
1000000,0.823169
1000000,0.814496
1000000,0.927958
1000000,0.891543
1000000,0.946797
1000000,0.844788
1000000,0.856571
1000000,0.952902
1000000,0.886656
1000000,0.946421
1000000,0.910604
1000000,0.859721
1000000,0.923515
1000000,0.856116
1000000,0.947032
1000000,0.858177
1000000,0.910013
1000000,0.93643
1000000,0.836113
1000000,0.912878
1000000,0.864161
1000000,0.894649
1000000,0.932665
1000000,0.82773
1000000,0.989586
1000000,0.859713
1000000,0.929017
1000000,0.882016
1000000,0.888361
1000000,0.93639
1000000,0.85473
1000000,0.901111
1000000,0.847847
1000000,0.830186
1000000,0.875033
1000000,0.835392
1000000,0.844074
1000000,0.855293
1000000,0.807891
1000000,0.869614
1000000,0.818449
1000000,0.809078
1000000,0.868654
1000000,0.808154
1000000,0.869593
1000000,0.808719
1000000,0.833128
1000000,0.873
1000000,0.814923
1000000,0.846789
1000000,0.824807
1000000,0.805896
1000000,0.872343
1000000,0.811576
1000000,0.808897
1000000,0.874443
1000000,0.812616
1000000,0.877741
1000000,0.823594
1000000,0.810798
1000000,0.870882
1000000,0.820735
1000000,0.845784
1000000,0.853507
1000000,0.809066
1000000,0.860093
1000000,0.82218
1000000,0.819448
1000000,0.87531
1000000,0.830352
1000000,0.878688
1000000,0.816839
1000000,0.805817
1000000,0.873715
1000000,0.81324
1000000,0.864192
1000000,0.822516
1000000,0.81396
1000000,0.87147
1000000,0.810168
1000000,0.807487
1000000,0.874044
1000000,0.815245
